T1,T2,T3
-9.999999999999982,-9.999999999999945,-9.999999999999945
-9.999999999999984,-9.999999999999941,-4.999999999999954
-10.000000000000023,-9.999999999999961,2.873724700428213e-14
-9.999999999999977,-9.999999999999957,5.000000000000053
-9.999999999999995,-9.999999999999957,10.000000000000039
-10.000000000000023,-9.99999999999998,15.000000000000037
-10.000000000000009,-9.999999999999988,20.00000000000003
-10.0,-9.999999999999973,25.000000000000064
-9.99999999999999,-9.999999999999973,30.000000000000043
-9.999999999999986,-9.999999999999956,35.00000000000004
-10.000000000000005,-9.99999999999999,40.00000000000004
-10.000000000000005,-9.999999999999996,45.00000000000002
-9.999999999999984,-4.999999999999954,-9.999999999999941
-9.999999999999988,-4.999999999999948,-4.999999999999948
-10.000000000000005,-4.999999999999966,2.873724700428213e-14
-9.999999999999982,-4.999999999999948,5.000000000000053
-9.999999999999993,-4.999999999999973,10.000000000000052
-10.000000000000036,-4.9999999999999964,15.000000000000005
-9.999999999999995,-4.999999999999977,20.000000000000036
-9.99999999999999,-4.999999999999962,25.000000000000057
-9.999999999999995,-4.999999999999984,30.000000000000036
-9.99999999999998,-4.999999999999957,35.00000000000004
-10.000000000000009,-4.9999999999999964,40.00000000000003
-9.999999999999973,-4.999999999999952,45.00000000000005
-10.000000000000023,2.873724700428213e-14,-9.999999999999961
-10.000000000000005,2.873724700428213e-14,-4.999999999999966
-9.999999999999993,4.7895411673803544e-14,4.7895411673803544e-14
-10.000000000000032,1.9158164669521418e-14,5.000000000000016
-9.999999999999995,4.789541167380353e-14,10.000000000000052
-10.00000000000002,9.579082334760709e-15,15.000000000000023
-10.000000000000009,2.3947705836901772e-14,20.00000000000004
-9.999999999999995,2.8737247004282116e-14,25.000000000000043
-10.00000000000002,1.9158164669521425e-14,30.000000000000036
-10.00000000000002,9.579082334760709e-15,35.00000000000003
-10.00000000000002,7.184311751070532e-15,40.00000000000002
-9.999999999999973,3.592155875535266e-14,45.000000000000064
-9.999999999999977,5.000000000000053,-9.999999999999957
-9.999999999999982,5.000000000000053,-4.999999999999948
-10.000000000000032,5.000000000000016,1.9158164669521418e-14
-9.999999999999993,5.00000000000003,5.00000000000003
-9.99999999999998,5.000000000000044,10.000000000000055
-9.999999999999993,5.00000000000004,15.000000000000052
-9.999999999999964,5.000000000000062,20.00000000000006
-10.000000000000005,5.000000000000032,25.000000000000043
-10.000000000000005,5.0000000000000195,30.000000000000025
-9.99999999999999,5.000000000000024,35.000000000000036
-10.000000000000004,5.000000000000016,40.00000000000002
-10.000000000000012,5.000000000000004,45.00000000000003
-9.999999999999995,10.000000000000039,-9.999999999999957
-9.999999999999993,10.000000000000052,-4.999999999999973
-9.999999999999995,10.000000000000052,4.789541167380353e-14
-9.99999999999998,10.000000000000055,5.000000000000044
-9.999999999999986,10.000000000000039,10.000000000000039
-9.999999999999995,10.000000000000023,15.000000000000039
-10.000000000000005,10.000000000000036,20.00000000000004
-9.999999999999993,10.000000000000039,25.000000000000043
-9.999999999999995,10.00000000000003,30.00000000000003
-9.99999999999999,10.00000000000002,35.00000000000003
-9.999999999999996,10.00000000000001,40.00000000000002
-9.99999999999999,10.00000000000003,45.000000000000036
-10.000000000000023,15.000000000000037,-9.99999999999998
-10.000000000000036,15.000000000000005,-4.9999999999999964
-10.00000000000002,15.000000000000023,9.579082334760709e-15
-9.999999999999993,15.000000000000052,5.00000000000004
-9.999999999999995,15.000000000000039,10.000000000000023
-9.999999999999995,15.00000000000003,15.00000000000003
-10.000000000000004,15.000000000000036,20.00000000000003
-10.0,15.000000000000052,25.00000000000005
-10.000000000000014,15.000000000000018,30.000000000000004
-10.000000000000004,15.000000000000036,35.00000000000003
-10.000000000000007,15.000000000000036,40.00000000000002
-10.000000000000005,15.000000000000028,45.00000000000003
-10.000000000000009,20.00000000000003,-9.999999999999988
-9.999999999999995,20.000000000000036,-4.999999999999977
-10.000000000000009,20.00000000000004,2.3947705836901772e-14
-9.999999999999964,20.00000000000006,5.000000000000062
-10.000000000000005,20.00000000000004,10.000000000000036
-10.000000000000004,20.00000000000003,15.000000000000036
-9.999999999999964,20.00000000000006,20.00000000000006
-10.000000000000005,20.000000000000032,25.000000000000032
-10.0,20.00000000000002,30.000000000000014
-9.999999999999984,20.00000000000005,35.00000000000003
-9.999999999999995,20.00000000000002,40.00000000000002
-10.000000000000002,20.00000000000001,45.00000000000001
-10.0,25.000000000000064,-9.999999999999973
-9.99999999999999,25.000000000000057,-4.999999999999962
-9.999999999999995,25.000000000000043,2.8737247004282116e-14
-10.000000000000005,25.000000000000043,5.000000000000032
-9.999999999999993,25.000000000000043,10.000000000000039
-10.0,25.00000000000005,15.000000000000052
-10.000000000000005,25.000000000000032,20.000000000000032
-10.000000000000005,25.000000000000025,25.000000000000025
-9.999999999999995,25.000000000000043,30.000000000000025
-10.000000000000002,25.00000000000003,35.00000000000003
-10.000000000000004,25.00000000000004,40.00000000000002
-10.000000000000005,25.000000000000014,45.00000000000002
-9.99999999999999,30.000000000000043,-9.999999999999973
-9.999999999999995,30.000000000000036,-4.999999999999984
-10.00000000000002,30.000000000000036,1.9158164669521425e-14
-10.000000000000005,30.000000000000025,5.0000000000000195
-9.999999999999995,30.00000000000003,10.00000000000003
-10.000000000000014,30.000000000000004,15.000000000000018
-10.0,30.000000000000014,20.00000000000002
-9.999999999999995,30.000000000000025,25.000000000000043
-10.000000000000005,30.000000000000025,30.000000000000025
-9.999999999999998,30.000000000000004,35.00000000000003
-10.00000000000002,29.999999999999986,40.00000000000001
-9.999999999999973,30.000000000000014,45.00000000000003
-9.999999999999986,35.00000000000004,-9.999999999999956
-9.99999999999998,35.00000000000004,-4.999999999999957
-10.00000000000002,35.00000000000003,9.579082334760709e-15
-9.99999999999999,35.000000000000036,5.000000000000024
-9.99999999999999,35.00000000000003,10.00000000000002
-10.000000000000004,35.00000000000003,15.000000000000036
-9.999999999999984,35.00000000000003,20.00000000000005
-10.000000000000002,35.00000000000003,25.00000000000003
-9.999999999999998,35.00000000000003,30.000000000000004
-9.999999999999993,35.000000000000036,35.000000000000036
-10.000000000000014,35.00000000000003,40.00000000000001
-10.000000000000014,35.000000000000014,45.00000000000001
-10.000000000000005,40.00000000000004,-9.99999999999999
-10.000000000000009,40.00000000000003,-4.9999999999999964
-10.00000000000002,40.00000000000002,7.184311751070532e-15
-10.000000000000004,40.00000000000002,5.000000000000016
-9.999999999999996,40.00000000000002,10.00000000000001
-10.000000000000007,40.00000000000002,15.000000000000036
-9.999999999999995,40.00000000000002,20.00000000000002
-10.000000000000004,40.00000000000002,25.00000000000004
-10.00000000000002,40.00000000000001,29.999999999999986
-10.000000000000014,40.00000000000001,35.00000000000003
-9.999999999999995,40.00000000000004,40.00000000000004
-9.999999999999988,40.00000000000003,45.00000000000003
-10.000000000000005,45.00000000000002,-9.999999999999996
-9.999999999999973,45.00000000000005,-4.999999999999952
-9.999999999999973,45.000000000000064,3.592155875535266e-14
-10.000000000000012,45.00000000000003,5.000000000000004
-9.99999999999999,45.000000000000036,10.00000000000003
-10.000000000000005,45.00000000000003,15.000000000000028
-10.000000000000002,45.00000000000001,20.00000000000001
-10.000000000000005,45.00000000000002,25.000000000000014
-9.999999999999973,45.00000000000003,30.000000000000014
-10.000000000000014,45.00000000000001,35.000000000000014
-9.999999999999988,45.00000000000003,40.00000000000003
-9.99999999999999,45.00000000000003,45.00000000000003
-4.999999999999993,-9.999999999999941,-9.999999999999941
-5.000000000000008,-9.999999999999988,-4.999999999999982
-4.999999999999987,-9.999999999999954,6.226403517594461e-14
-5.00000000000002,-9.999999999999993,5.0000000000000195
-4.999999999999993,-9.999999999999957,10.000000000000039
-5.000000000000024,-9.99999999999999,15.000000000000005
-5.000000000000034,-10.000000000000016,20.00000000000002
-4.999999999999993,-9.999999999999973,25.000000000000057
-5.0000000000000515,-10.000000000000039,29.99999999999997
-4.999999999999998,-9.999999999999995,35.00000000000003
-4.999999999999993,-9.99999999999998,40.00000000000003
-4.99999999999997,-9.999999999999964,45.00000000000006
-5.000000000000008,-4.999999999999982,-9.999999999999988
-4.9999999999999964,-4.999999999999966,-4.999999999999966
-5.00000000000001,-4.999999999999977,2.3947705836901772e-14
-4.999999999999991,-4.999999999999962,5.000000000000044
-4.9999999999999964,-4.999999999999966,10.00000000000003
-5.000000000000002,-4.999999999999982,15.00000000000003
-4.999999999999991,-4.999999999999962,20.000000000000053
-4.999999999999991,-4.9999999999999645,25.000000000000043
-5.0000000000000195,-5.000000000000006,29.999999999999996
-4.9999999999999885,-4.999999999999972,35.000000000000036
-4.999999999999994,-4.999999999999986,40.000000000000036
-5.000000000000014,-5.000000000000004,45.00000000000001
-4.999999999999987,6.226403517594461e-14,-9.999999999999954
-5.00000000000001,2.3947705836901772e-14,-4.999999999999977
-4.9999999999999964,3.352678817166248e-14,3.352678817166248e-14
-5.000000000000004,2.3947705836901772e-14,5.000000000000028
-5.000000000000026,1.9158164669521418e-14,10.000000000000005
-4.999999999999991,2.873724700428213e-14,15.00000000000003
-5.000000000000006,4.7895411673803546e-15,20.00000000000003
-5.000000000000034,-1.9158164669521425e-14,25.00000000000001
-5.000000000000009,9.579082334760709e-15,30.000000000000004
-5.00000000000002,-2.3947705836901773e-15,35.00000000000003
-4.999999999999999,1.9158164669521418e-14,40.000000000000036
-4.999999999999978,3.1132017587972306e-14,45.00000000000003
-5.00000000000002,5.0000000000000195,-9.999999999999993
-4.999999999999991,5.000000000000044,-4.999999999999962
-5.000000000000004,5.000000000000028,2.3947705836901772e-14
-5.000000000000014,5.0000000000000115,5.0000000000000115
-5.00000000000001,5.000000000000024,10.000000000000025
-5.00000000000002,5.000000000000014,15.000000000000007
-4.999999999999995,5.00000000000003,20.000000000000036
-5.000000000000004,5.000000000000024,25.000000000000025
-5.000000000000008,5.00000000000001,30.000000000000014
-4.999999999999959,5.000000000000057,35.000000000000064
-5.00000000000002,4.999999999999986,40.00000000000001
-5.000000000000002,5.00000000000001,45.00000000000003
-4.999999999999993,10.000000000000039,-9.999999999999957
-4.9999999999999964,10.00000000000003,-4.999999999999966
-5.000000000000026,10.000000000000005,1.9158164669521418e-14
-5.00000000000001,10.000000000000025,5.000000000000024
-5.000000000000009,10.000000000000028,10.000000000000028
-5.000000000000024,10.0,15.000000000000005
-5.0000000000000195,10.00000000000001,20.000000000000007
-4.999999999999977,10.000000000000044,25.00000000000005
-5.0000000000000275,10.000000000000005,29.999999999999996
-4.999999999999984,10.000000000000014,35.00000000000003
-4.999999999999995,10.00000000000002,40.00000000000003
-4.999999999999998,10.000000000000009,45.00000000000002
-5.000000000000024,15.000000000000005,-9.99999999999999
-5.000000000000002,15.00000000000003,-4.999999999999982
-4.999999999999991,15.00000000000003,2.873724700428213e-14
-5.00000000000002,15.000000000000007,5.000000000000014
-5.000000000000024,15.000000000000005,10.0
-4.999999999999998,15.000000000000036,15.000000000000036
-5.000000000000004,15.000000000000014,20.000000000000018
-4.9999999999999964,15.000000000000028,25.000000000000032
-4.9999999999999885,15.000000000000037,30.00000000000003
-4.99999999999999,15.000000000000036,35.000000000000036
-4.9999999999999964,15.000000000000002,40.00000000000002
-5.000000000000003,15.000000000000007,45.00000000000001
-5.000000000000034,20.00000000000002,-10.000000000000016
-4.999999999999991,20.000000000000053,-4.999999999999962
-5.000000000000006,20.00000000000003,4.7895411673803546e-15
-4.999999999999995,20.000000000000036,5.00000000000003
-5.0000000000000195,20.000000000000007,10.00000000000001
-5.000000000000004,20.000000000000018,15.000000000000014
-5.000000000000009,20.000000000000018,20.000000000000018
-5.0000000000000115,20.000000000000007,25.00000000000001
-4.999999999999984,20.000000000000032,30.00000000000003
-5.000000000000003,20.000000000000014,35.00000000000003
-5.000000000000015,19.999999999999996,40.00000000000001
-5.000000000000024,19.999999999999986,45.0
-4.999999999999993,25.000000000000057,-9.999999999999973
-4.999999999999991,25.000000000000043,-4.9999999999999645
-5.000000000000034,25.00000000000001,-1.9158164669521425e-14
-5.000000000000004,25.000000000000025,5.000000000000024
-4.999999999999977,25.00000000000005,10.000000000000044
-4.9999999999999964,25.000000000000032,15.000000000000028
-5.0000000000000115,25.00000000000001,20.000000000000007
-4.999999999999979,25.000000000000043,25.000000000000043
-4.9999999999999964,25.00000000000004,30.000000000000014
-4.999999999999995,25.00000000000001,35.000000000000014
-5.0000000000000115,25.000000000000018,40.000000000000014
-4.999999999999994,25.000000000000014,45.00000000000001
-5.0000000000000515,29.99999999999997,-10.000000000000039
-5.0000000000000195,29.999999999999996,-5.000000000000006
-5.000000000000009,30.000000000000004,9.579082334760709e-15
-5.000000000000008,30.000000000000014,5.00000000000001
-5.0000000000000275,29.999999999999996,10.000000000000005
-4.9999999999999885,30.00000000000003,15.000000000000037
-4.999999999999984,30.00000000000003,20.000000000000032
-4.9999999999999964,30.000000000000014,25.00000000000004
-5.000000000000006,30.000000000000014,30.000000000000014
-5.000000000000003,30.000000000000004,35.000000000000014
-5.000000000000026,29.99999999999998,40.0
-4.999999999999986,30.000000000000025,45.00000000000003
-4.999999999999998,35.00000000000003,-9.999999999999995
-4.9999999999999885,35.000000000000036,-4.999999999999972
-5.00000000000002,35.00000000000003,-2.3947705836901773e-15
-4.999999999999959,35.000000000000064,5.000000000000057
-4.999999999999984,35.00000000000003,10.000000000000014
-4.99999999999999,35.000000000000036,15.000000000000036
-5.000000000000003,35.00000000000003,20.000000000000014
-4.999999999999995,35.000000000000014,25.00000000000001
-5.000000000000003,35.000000000000014,30.000000000000004
-5.0000000000000115,34.99999999999999,34.99999999999999
-4.999999999999976,35.000000000000036,40.00000000000004
-4.9999999999999964,35.00000000000003,45.00000000000001
-4.999999999999993,40.00000000000003,-9.99999999999998
-4.999999999999994,40.000000000000036,-4.999999999999986
-4.999999999999999,40.000000000000036,1.9158164669521418e-14
-5.00000000000002,40.00000000000001,4.999999999999986
-4.999999999999995,40.00000000000003,10.00000000000002
-4.9999999999999964,40.00000000000002,15.000000000000002
-5.000000000000015,40.00000000000001,19.999999999999996
-5.0000000000000115,40.000000000000014,25.000000000000018
-5.000000000000026,40.0,29.99999999999998
-4.999999999999976,40.00000000000004,35.000000000000036
-4.999999999999998,40.00000000000002,40.00000000000002
-4.999999999999993,40.00000000000002,45.00000000000002
-4.99999999999997,45.00000000000006,-9.999999999999964
-5.000000000000014,45.00000000000001,-5.000000000000004
-4.999999999999978,45.00000000000003,3.1132017587972306e-14
-5.000000000000002,45.00000000000003,5.00000000000001
-4.999999999999998,45.00000000000002,10.000000000000009
-5.000000000000003,45.00000000000001,15.000000000000007
-5.000000000000024,45.0,19.999999999999986
-4.999999999999994,45.00000000000001,25.000000000000014
-4.999999999999986,45.00000000000003,30.000000000000025
-4.9999999999999964,45.00000000000001,35.00000000000003
-4.999999999999993,45.00000000000002,40.00000000000002
-4.999999999999991,45.00000000000001,45.00000000000001
-1.9158164669521425e-14,-9.999999999999977,-9.999999999999977
1.4368623502141064e-14,-9.999999999999954,-4.999999999999941
9.579082334760709e-15,-9.999999999999957,2.873724700428214e-14
-0.0,-9.999999999999964,5.00000000000003
-9.579082334760709e-15,-9.999999999999998,10.000000000000036
-4.789541167380356e-15,-9.99999999999999,15.000000000000023
-0.0,-9.999999999999988,20.00000000000003
4.789541167380356e-15,-9.999999999999973,25.000000000000043
4.789541167380356e-15,-9.99999999999998,30.000000000000025
-4.7895411673803546e-15,-9.999999999999995,35.00000000000003
2.1552935253211595e-14,-9.999999999999973,40.000000000000036
-2.6342476420591952e-14,-10.00000000000001,45.00000000000001
1.4368623502141064e-14,-4.999999999999941,-9.999999999999954
-9.579082334760709e-15,-4.999999999999977,-4.999999999999977
-4.7895411673803546e-15,-4.999999999999977,2.8737247004282116e-14
-1.9158164669521418e-14,-4.999999999999965,5.00000000000003
4.789541167380353e-15,-4.9999999999999725,10.000000000000039
-4.789541167380356e-15,-4.999999999999974,15.00000000000003
1.9158164669521412e-14,-4.999999999999977,20.000000000000036
-4.789541167380353e-15,-5.000000000000002,25.00000000000004
-4.7895411673803546e-15,-5.0,30.000000000000004
-9.579082334760706e-15,-5.0000000000000036,35.00000000000003
-4.789541167380356e-15,-4.999999999999977,40.000000000000036
1.9158164669521418e-14,-4.999999999999959,45.00000000000003
9.579082334760709e-15,2.873724700428214e-14,-9.999999999999957
-4.7895411673803546e-15,2.8737247004282116e-14,-4.999999999999977
-4.7895411673803546e-15,2.873724700428213e-14,2.873724700428213e-14
-9.579082334760709e-15,1.9158164669521412e-14,5.000000000000016
-4.7895411673803546e-15,2.3947705836901772e-14,10.000000000000023
-0.0,9.579082334760709e-15,15.000000000000018
4.789541167380356e-15,3.352678817166248e-14,20.000000000000046
-9.579082334760709e-15,9.579082334760709e-15,25.000000000000025
1.1973852918450886e-14,3.592155875535267e-14,30.000000000000025
-0.0,1.1973852918450886e-14,35.00000000000004
-9.579082334760712e-15,4.789541167380356e-15,40.00000000000002
-2.3947705836901773e-15,-4.7895411673803546e-15,45.00000000000002
-0.0,5.00000000000003,-9.999999999999964
-1.9158164669521418e-14,5.00000000000003,-4.999999999999965
-9.579082334760709e-15,5.000000000000016,1.9158164669521412e-14
4.7895411673803546e-15,5.00000000000002,5.00000000000002
9.579082334760706e-15,5.000000000000018,10.000000000000044
1.436862350214107e-14,5.00000000000004,15.000000000000046
4.7895411673803546e-15,5.00000000000002,20.000000000000025
1.6763394085831235e-14,5.000000000000034,25.00000000000004
-2.3947705836901772e-14,4.999999999999991,29.999999999999996
-1.6763394085831248e-14,5.0,35.000000000000014
7.184311751070532e-15,5.000000000000012,40.00000000000002
1.4368623502141064e-14,5.000000000000035,45.000000000000036
-9.579082334760709e-15,10.000000000000036,-9.999999999999998
4.789541167380353e-15,10.000000000000039,-4.9999999999999725
-4.7895411673803546e-15,10.000000000000023,2.3947705836901772e-14
9.579082334760706e-15,10.000000000000044,5.000000000000018
1.4368623502141058e-14,10.000000000000023,10.000000000000023
-1.4368623502141064e-14,10.000000000000009,15.000000000000036
1.4368623502141064e-14,10.000000000000044,20.000000000000046
3.1132017587972306e-14,10.000000000000039,25.000000000000043
1.6763394085831235e-14,10.00000000000003,30.00000000000003
-1.676339408583124e-14,9.999999999999993,35.000000000000014
-1.6763394085831235e-14,10.0,40.000000000000014
-1.3171238210295976e-14,9.99999999999999,45.00000000000001
-4.789541167380356e-15,15.000000000000023,-9.99999999999999
-4.789541167380356e-15,15.00000000000003,-4.999999999999974
-0.0,15.000000000000018,9.579082334760709e-15
1.436862350214107e-14,15.000000000000046,5.00000000000004
-1.4368623502141064e-14,15.000000000000036,10.000000000000009
9.579082334760712e-15,15.000000000000037,15.000000000000037
1.4368623502141064e-14,15.000000000000036,20.000000000000025
4.7895411673803546e-15,15.000000000000036,25.000000000000025
-2.3947705836901765e-15,15.000000000000028,30.000000000000004
-1.9158164669521418e-14,14.999999999999993,35.0
1.3171238210295976e-14,15.00000000000003,40.00000000000003
-1.5566008793986147e-14,14.999999999999998,45.00000000000001
-0.0,20.00000000000003,-9.999999999999988
1.9158164669521412e-14,20.000000000000036,-4.999999999999977
4.789541167380356e-15,20.000000000000046,3.352678817166248e-14
4.7895411673803546e-15,20.000000000000025,5.00000000000002
1.4368623502141064e-14,20.000000000000046,10.000000000000044
1.4368623502141064e-14,20.000000000000025,15.000000000000036
3.1132017587972293e-14,20.00000000000004,20.00000000000004
2.3947705836901773e-15,20.000000000000018,25.000000000000025
3.592155875535266e-15,20.00000000000003,30.000000000000025
-7.184311751070529e-15,20.000000000000018,35.000000000000014
-1.1973852918450886e-15,20.000000000000014,40.00000000000003
3.891502198496538e-15,20.000000000000018,45.000000000000036
4.789541167380356e-15,25.000000000000043,-9.999999999999973
-4.789541167380353e-15,25.00000000000004,-5.000000000000002
-9.579082334760709e-15,25.000000000000025,9.579082334760709e-15
1.6763394085831235e-14,25.00000000000004,5.000000000000034
3.1132017587972306e-14,25.000000000000043,10.000000000000039
4.7895411673803546e-15,25.000000000000025,15.000000000000036
2.3947705836901773e-15,25.000000000000025,20.000000000000018
-4.7895411673803546e-15,25.000000000000014,25.000000000000014
-0.0,25.000000000000025,30.000000000000014
-1.6164701439908697e-14,25.000000000000014,35.000000000000014
-2.095424260728905e-14,25.00000000000001,40.00000000000001
1.5566008793986153e-14,25.00000000000004,45.00000000000003
4.789541167380356e-15,30.000000000000025,-9.99999999999998
-4.7895411673803546e-15,30.000000000000004,-5.0
1.1973852918450886e-14,30.000000000000025,3.592155875535267e-14
-2.3947705836901772e-14,29.999999999999996,4.999999999999991
1.6763394085831235e-14,30.00000000000003,10.00000000000003
-2.3947705836901765e-15,30.000000000000004,15.000000000000028
3.592155875535266e-15,30.000000000000025,20.00000000000003
-0.0,30.000000000000014,25.000000000000025
-2.813855435835959e-14,29.99999999999998,29.99999999999998
-1.6164701439908697e-14,29.999999999999993,35.00000000000003
1.9083328088781104e-14,30.000000000000025,40.00000000000003
1.0477121303644525e-14,30.000000000000025,45.00000000000003
-4.7895411673803546e-15,35.00000000000003,-9.999999999999995
-9.579082334760706e-15,35.00000000000003,-5.0000000000000036
-0.0,35.00000000000004,1.1973852918450886e-14
-1.6763394085831248e-14,35.000000000000014,5.0
-1.676339408583124e-14,35.000000000000014,9.999999999999993
-1.9158164669521418e-14,35.0,14.999999999999993
-7.184311751070529e-15,35.000000000000014,20.000000000000018
-1.6164701439908697e-14,35.000000000000014,25.000000000000014
-1.6164701439908697e-14,35.00000000000003,29.999999999999993
1.2348035822152477e-14,35.000000000000014,35.000000000000014
-1.8559472023598874e-14,35.000000000000014,40.00000000000001
-9.579082334760709e-15,35.000000000000014,45.00000000000001
2.1552935253211595e-14,40.000000000000036,-9.999999999999973
-4.789541167380356e-15,40.000000000000036,-4.999999999999977
-9.579082334760712e-15,40.00000000000002,4.789541167380356e-15
7.184311751070532e-15,40.00000000000002,5.000000000000012
-1.6763394085831235e-14,40.000000000000014,10.0
1.3171238210295976e-14,40.00000000000003,15.00000000000003
-1.1973852918450886e-15,40.00000000000003,20.000000000000014
-2.095424260728905e-14,40.00000000000001,25.00000000000001
1.9083328088781104e-14,40.00000000000003,30.000000000000025
-1.8559472023598874e-14,40.00000000000001,35.000000000000014
